time;ghi;dhi;t_luft;v_wind
2025-06-08 08:10:00;143.2;142.4;14.92;4.72
2025-06-08 08:15:00;191.2;189.8;15.12;3.62
2025-06-08 08:20:00;205.2;202.6;15.26;4
2025-06-08 08:25:00;270.8;253.6;15.4;4.24
2025-06-08 08:30:00;207.6;200.4;15.62;3.5
2025-06-08 08:35:00;169.8;167.2;15.72;4.32
2025-06-08 08:40:00;103.6;101;15.82;6.06
2025-06-08 08:45:00;97.6;97.4;15.92;5.16
2025-06-08 08:50:00;101.4;101;16;5.5
2025-06-08 08:55:00;124.4;124.6;16.1;7.24
2025-06-08 09:00:00;169.2;170;16.2;6.3
2025-06-08 09:05:00;278.4;254.6;16.24;5.84
2025-06-08 09:10:00;480.2;339.6;16.48;6.6
2025-06-08 09:15:00;290.2;283.4;16.64;7.12
2025-06-08 09:20:00;361.8;310.6;16.8;5.56
2025-06-08 09:25:00;528;393.4;17.02;6.9
2025-06-08 09:30:00;316.6;306.4;17.24;7.3
2025-06-08 09:35:00;279.6;274.8;17.2;6.6
2025-06-08 09:40:00;211.4;210;17.48;6
2025-06-08 09:45:00;236;235.4;17.66;6.02
2025-06-08 09:50:00;202.6;203.8;17.68;7.46
2025-06-08 09:55:00;177;178.2;17.7;7.54
2025-06-08 10:00:00;182.6;182.2;17.7;5.14
2025-06-08 10:05:00;187.4;187.2;17.8;5.16
2025-06-08 10:10:00;226.8;227;17.9;8.68
2025-06-08 10:15:00;250.6;251;18.06;5.72
2025-06-08 10:20:00;119.4;120.6;18.18;7.9
2025-06-08 10:25:00;38.8;38.4;18.08;6.36
2025-06-08 10:30:00;13.2;13.2;18;5.32
2025-06-08 10:35:00;7.2;7.8;17.58;6.54
2025-06-08 10:40:00;8.8;10;16.66;8.78
2025-06-08 10:45:00;39.6;40;15.12;7.62
2025-06-08 10:50:00;91.6;90.4;14.24;5.42
2025-06-08 10:55:00;157.6;157.8;13.92;4.88
2025-06-08 11:00:00;79.4;77.8;14.08;4.16
2025-06-08 11:05:00;97.4;96.6;14.3;3.48
2025-06-08 11:10:00;199.6;197.2;14.44;3.68
2025-06-08 11:15:00;580.6;441.4;14.72;3.66
2025-06-08 11:20:00;441.4;410.8;15.16;3
2025-06-08 11:25:00;554.2;500.6;15.6;3.36
2025-06-08 11:30:00;715.2;512.8;16.12;4.78
2025-06-08 11:35:00;620.4;519.8;16.42;7.1
2025-06-08 11:40:00;463.2;448.4;16.64;5.44
2025-06-08 11:45:00;466.8;455.2;16.8;6.82
2025-06-08 11:50:00;693.8;538;16.98;7.72
2025-06-08 11:55:00;591;487.6;17.14;7.24
2025-06-08 12:00:00;648.4;492.2;17.22;7.6
2025-06-08 12:05:00;547;498.6;17.3;5.68
2025-06-08 12:10:00;767.4;548.4;17.62;7.1
2025-06-08 12:15:00;605.4;511.2;17.92;5.72
2025-06-08 12:20:00;748.8;532;18.08;7.04
2025-06-08 12:25:00;795;507.6;18.38;5.92
2025-06-08 12:30:00;660;463;18.46;8
2025-06-08 12:35:00;687.2;460.8;18.38;6.26
2025-06-08 12:40:00;653;464;18.74;6.64
2025-06-08 12:45:00;847.4;468.6;18.86;5.82
2025-06-08 12:50:00;635.8;516.6;19.3;6.16
2025-06-08 12:55:00;353;329.2;19.26;8.06
2025-06-08 13:00:00;134.6;135.4;18.76;8.62
2025-06-08 13:05:00;86.8;86.8;17.78;9.48
2025-06-08 13:10:00;487;390.6;16.72;9.06
2025-06-08 13:15:00;904.4;338.2;16.36;8.02
2025-06-08 13:20:00;902.6;302;16.72;8.58
2025-06-08 13:25:00;874.6;346.8;17.3;8.48
2025-06-08 13:30:00;896.6;313;17.68;9.74
2025-06-08 13:35:00;843.4;358.2;17.94;9.86
2025-06-08 13:40:00;872;349.6;18;12.06
2025-06-08 13:45:00;856.6;411.8;18.3;9.98
2025-06-08 13:50:00;690.8;438.4;18.68;8.44
2025-06-08 13:55:00;230;227.6;18.68;7.82
2025-06-08 14:00:00;582.4;299.6;18.46;8.1
2025-06-08 14:05:00;327.4;298.8;18.84;7.72
2025-06-08 14:10:00;280.2;267.8;18.86;9.22
2025-06-08 14:15:00;272.2;252.6;18.72;10.58
2025-06-08 14:20:00;443.8;356;18.36;9.94
2025-06-08 14:25:00;756.8;419;18.36;11.38
2025-06-08 14:30:00;752.4;427.4;18.64;11.18
2025-06-08 14:35:00;754.2;432;18.7;11.1
2025-06-08 14:40:00;758;420.2;18.68;10.34
2025-06-08 14:45:00;663.8;408.8;18.84;8.32
2025-06-08 14:50:00;485.4;403.4;18.56;10.7
2025-06-08 14:55:00;567.2;447.6;18.42;12.88
2025-06-08 15:00:00;359;323.6;18.22;13.32
2025-06-08 15:05:00;257.8;255.8;18.06;7.64
2025-06-08 15:10:00;217.8;210.2;17.86;10.54
2025-06-08 15:15:00;344.2;341.6;17.62;9.32
2025-06-08 15:20:00;465.8;408.6;17.6;11.68
2025-06-08 15:25:00;390;379.2;17.6;12.98
2025-06-08 15:30:00;385.4;376.4;17.56;13.1
2025-06-08 15:35:00;479.4;397.8;17.74;11.7
2025-06-08 15:40:00;324.2;319.8;17.74;10.08
2025-06-08 15:45:00;342.4;310.6;17.54;11.14
2025-06-08 15:50:00;252.2;251.4;17.36;11.62
2025-06-08 15:55:00;236;228.6;17.18;12.08
2025-06-08 16:00:00;406.4;355.2;17.14;7.64
2025-06-08 16:05:00;405.2;345.2;17.4;7.98
2025-06-08 16:10:00;418.4;356.2;17.44;10.1
2025-06-08 16:15:00;316.8;314.6;17.34;10.1
2025-06-08 16:20:00;323.4;317.6;17.46;10.2
2025-06-08 16:25:00;397.2;351.4;17.38;9.66
2025-06-08 16:30:00;265.2;265.2;17.26;10.12
2025-06-08 16:35:00;294.8;294.4;17.16;9.4
2025-06-08 16:40:00;386;360;17.28;6.44
2025-06-08 16:45:00;434.4;350;17.42;10.4
2025-06-08 16:50:00;390.4;318;17.54;7.48
2025-06-08 16:55:00;468.8;318.4;17.54;9
2025-06-08 17:00:00;380;295.8;17.64;9.22
2025-06-08 17:05:00;455.8;305.8;17.44;7.64
2025-06-08 17:10:00;324.2;274.4;17.3;10.84
2025-06-08 17:15:00;362;278.8;17.14;9.88
2025-06-08 17:20:00;223.6;223.6;16.92;8.06
2025-06-08 17:25:00;201.6;199.6;16.96;8
2025-06-08 17:30:00;336.2;273;17;10.6
2025-06-08 17:35:00;301.4;261.6;17.02;8.42
2025-06-08 17:40:00;195.2;195.4;16.94;9.56
2025-06-08 17:45:00;137.6;135.8;16.84;8.26
2025-06-08 17:50:00;114.6;114.2;16.72;8.06
2025-06-08 17:55:00;171.6;173;16.74;5.62
2025-06-08 18:00:00;143.8;143;16.72;9.18
2025-06-08 18:05:00;197.2;160.2;16.7;8.68
2025-06-08 18:10:00;284;233.8;16.78;7.68
2025-06-08 18:15:00;153.8;155;16.84;11.26
2025-06-08 18:20:00;70.4;69;16.58;9.18
2025-06-08 18:25:00;25;24.8;16.46;9.02
2025-06-08 18:30:00;126;84;16.16;7.64
2025-06-08 18:35:00;330.2;214;16.26;8.2
2025-06-08 18:40:00;247.4;177;16.46;8.84
2025-06-08 18:45:00;198.4;165.8;16.6;8.78
2025-06-08 18:50:00;229.6;166.2;16.52;8.3
2025-06-08 18:55:00;164;150.4;16.6;5.94
2025-06-08 19:00:00;228.6;149.4;16.68;5.5
2025-06-08 19:05:00;202.8;127.4;16.8;8.52
2025-06-08 19:10:00;123.8;109.2;16.62;9.42
2025-06-08 19:15:00;85.6;84.4;16.34;8.14
2025-06-08 19:20:00;63.2;64.2;16.3;5.98
2025-06-08 19:25:00;35.6;35.8;16.26;5.02
2025-06-08 19:30:00;31.8;32.2;15.9;9.6
2025-06-08 19:35:00;21;20.6;15.56;7.3
2025-06-08 19:40:00;19.8;19.6;15.4;6.5
2025-06-08 19:45:00;22.6;22.2;15.22;9.42
2025-06-08 19:50:00;23.4;22.6;15;8.9
2025-06-08 19:55:00;29;28.8;14.84;8.06
2025-06-08 20:00:00;36;28.6;14.66;7.16
2025-06-08 20:05:00;31.6;32.2;14.52;8.72
2025-06-08 20:10:00;28.4;29.2;14.32;8.24
2025-06-08 20:15:00;41.8;42;13.92;9.42
2025-06-08 20:20:00;34.8;34.4;13.68;8.12
2025-06-08 20:25:00;17.4;16.4;13.58;6.4
2025-06-08 20:30:00;10.4;10.2;13.44;8.12
2025-06-08 20:35:00;5.2;4.8;13.32;10.52
2025-06-08 20:40:00;4.8;4.4;13.2;9.2
2025-06-08 20:45:00;7.4;6.4;13.2;7.88
2025-06-08 20:50:00;7;6.2;13.14;7.5
2025-06-08 20:55:00;9.2;8.8;13;8.18
2025-06-08 21:00:00;10;10;13;5.58
2025-06-08 21:05:00;8.4;7.8;13.08;6.8
2025-06-08 21:10:00;5.6;4.8;13.1;6.68
2025-06-08 21:15:00;3.4;2.4;13.1;7.78
2025-06-08 21:20:00;2;1.2;13.1;7.6
2025-06-08 21:25:00;1.6;0;13.1;6.44
2025-06-08 21:30:00;0;0;13.1;4.64
2025-06-08 21:35:00;0;0;13.1;5.8
2025-06-08 21:40:00;0;0;13.1;7.88
2025-06-08 21:45:00;0;0;13.18;6.5
2025-06-08 21:50:00;0;0;13.14;5.38
2025-06-08 21:55:00;0;0;13.1;6.3
2025-06-08 22:00:00;0;0;13.04;6.1
2025-06-08 22:05:00;0;0;13.14;5.66
2025-06-08 22:10:00;0;0;13.2;5.62
2025-06-08 22:15:00;0;0;13.24;5.74
2025-06-08 22:20:00;0;0;13.3;5.92
2025-06-08 22:25:00;0;0;13.22;6.8
2025-06-08 22:30:00;0;0;13.2;7.06
2025-06-08 22:35:00;0;0;13.12;6.82
2025-06-08 22:40:00;0;0;13;6.52
2025-06-08 22:45:00;0;0;12.92;6.52
2025-06-08 22:50:00;0;0;12.9;8.02
2025-06-08 22:55:00;0;0;12.9;8.32
2025-06-08 23:00:00;0;0;12.82;7.6
2025-06-08 23:05:00;0;0;12.8;6.7
2025-06-08 23:10:00;0;0;12.8;8.64
2025-06-08 23:15:00;0;0;12.72;7.28
2025-06-08 23:20:00;0;0;12.66;7.96
2025-06-08 23:25:00;0;0;12.52;7.58
2025-06-08 23:30:00;0;0;12.38;7.88
2025-06-08 23:35:00;0;0;12.28;9.66
2025-06-08 23:40:00;0;0;12.2;7.9
2025-06-08 23:45:00;0;0;12.2;7
2025-06-08 23:50:00;0;0;12.2;6.64
2025-06-08 23:55:00;0;0;12.2;7.1
2025-06-09 00:00:00;0;0;12.1;6.46
2025-06-09 00:05:00;0;0;12;5.54
2025-06-09 00:10:00;0;0;11.94;5.74
2025-06-09 00:15:00;0;0;11.9;6.92
2025-06-09 00:20:00;0;0;11.84;6.94
2025-06-09 00:25:00;0;0;11.8;5.28
2025-06-09 00:30:00;0;0;11.84;5.96
2025-06-09 00:35:00;0;0;11.9;5.12
2025-06-09 00:40:00;0;0;11.9;7.08
2025-06-09 00:45:00;0;0;11.94;6.92
2025-06-09 00:50:00;0;0;12.04;7.92
2025-06-09 00:55:00;0;0;12.08;7.68
2025-06-09 01:00:00;0;0;12.18;6.08
2025-06-09 01:05:00;0;0;12.2;5.6
2025-06-09 01:10:00;0;0;12.2;6.72
2025-06-09 01:15:00;0;0;12.18;5.92
2025-06-09 01:20:00;0;0;12.2;6.96
2025-06-09 01:25:00;0;0;12.14;7.92
2025-06-09 01:30:00;0;0;12.12;7.9
2025-06-09 01:35:00;0;0;12.1;8.48
2025-06-09 01:40:00;0;0;12.08;7.54
2025-06-09 01:45:00;0;0;12.1;7.66
2025-06-09 01:50:00;0;0;12.04;7.24
2025-06-09 01:55:00;0;0;12;7.94
2025-06-09 02:00:00;0;0;11.98;7.84
2025-06-09 02:05:00;0;0;11.9;7.96
2025-06-09 02:10:00;0;0;11.9;6.7
2025-06-09 02:15:00;0;0;11.9;6.9
2025-06-09 02:20:00;0;0;11.9;5.92
2025-06-09 02:25:00;0;0;11.9;7.72
2025-06-09 02:30:00;0;0;11.9;6.8
2025-06-09 02:35:00;0;0;11.82;7.9
2025-06-09 02:40:00;0;0;11.9;6.38
2025-06-09 02:45:00;0;0;11.9;6.64
2025-06-09 02:50:00;0;0;11.92;6.18
2025-06-09 02:55:00;0;0;12;5.04
2025-06-09 03:00:00;0;0;12;5.34
2025-06-09 03:05:00;0;0;12;6.04
2025-06-09 03:10:00;0;0;12;6.78
2025-06-09 03:15:00;0;0;12;7.46
2025-06-09 03:20:00;0;0;12;6.18
2025-06-09 03:25:00;0;0;12.04;5.58
2025-06-09 03:30:00;0;0;12;7.48
2025-06-09 03:35:00;0;0;12;6.34
2025-06-09 03:40:00;0;0;12;6.04
2025-06-09 03:45:00;0;0;12;7.06
2025-06-09 03:50:00;0;0;11.92;5.86
2025-06-09 03:55:00;0;0;12;7.58
2025-06-09 04:00:00;0;0;12;7.9
2025-06-09 04:05:00;0;0;12;5.02
2025-06-09 04:10:00;0;0;12;6.42
2025-06-09 04:15:00;0;0;12;6.76
2025-06-09 04:20:00;0;0;12.04;7.48
2025-06-09 04:25:00;0;0;12.02;6.86
2025-06-09 04:30:00;0;0;12;6.88
2025-06-09 04:35:00;0;0;12;6.36
2025-06-09 04:40:00;0;0;12.02;7.96
2025-06-09 04:45:00;0;0;12;5.84
2025-06-09 04:50:00;0;0;11.98;8.56
2025-06-09 04:55:00;0;0;11.84;6.88
2025-06-09 05:00:00;2;1.8;11.8;5.06
2025-06-09 05:05:00;4.2;4.2;11.8;5.52
2025-06-09 05:10:00;5.6;5.4;11.82;6.66
2025-06-09 05:15:00;8.4;8.4;11.86;6.92
2025-06-09 05:20:00;10.4;10.4;11.84;7.66
2025-06-09 05:25:00;10.2;9.8;11.9;6.1
2025-06-09 05:30:00;8.2;8;11.9;7.28
2025-06-09 05:35:00;12.4;12.2;11.9;7.32
2025-06-09 05:40:00;19;18.8;11.9;5.52
2025-06-09 05:45:00;23.6;23.4;11.88;6.14
2025-06-09 05:50:00;27.4;27.2;11.88;7.22
2025-06-09 05:55:00;32.4;32.4;11.9;6.7
2025-06-09 06:00:00;33.6;33.2;11.9;8.26
2025-06-09 06:05:00;25.8;25.6;11.9;6.92
2025-06-09 06:10:00;21.4;21.2;11.96;4.72
2025-06-09 06:15:00;29.2;29;12;6.86
2025-06-09 06:20:00;48.8;48.8;12;6.34
2025-06-09 06:25:00;59.2;59;11.92;6.54
2025-06-09 06:30:00;61;59.4;11.94;8.48
2025-06-09 06:35:00;49.4;49.2;11.94;6.54
2025-06-09 06:40:00;55.4;55;12;6.08
2025-06-09 06:45:00;84;83.8;12;7.9
2025-06-09 06:50:00;75.2;74.8;12;6.72
2025-06-09 06:55:00;73.6;73.8;12;7.54
2025-06-09 07:00:00;82.8;82.8;12;6.46
2025-06-09 07:05:00;80.8;80.2;12;6.24
2025-06-09 07:10:00;76.6;76.4;11.94;6.68
2025-06-09 07:15:00;66.8;66.6;11.96;7.4
2025-06-09 07:20:00;82.2;82.2;12;7.4
2025-06-09 07:25:00;75.8;75.8;12;5.54
2025-06-09 07:30:00;76.4;76.6;12;8.78
2025-06-09 07:35:00;75;75.2;12;7.3
2025-06-09 07:40:00;91.4;91.4;12;5.36
2025-06-09 07:45:00;115;114.6;12.08;7.04
2025-06-09 07:50:00;150.8;147.4;12.12;6.06
2025-06-09 07:55:00;84.4;84;12.18;5.72
2025-06-09 08:00:00;95.2;95.2;12.2;6.42
2025-06-09 08:05:00;140.6;140.6;12.24;8.96
2025-06-09 08:10:00;166.6;158.8;12.16;8.62
2025-06-09 08:15:00;185.8;184.4;12.2;6.2
2025-06-09 08:20:00;297.4;250.2;12.32;6
2025-06-09 08:25:00;285.4;259.2;12.46;7.76
2025-06-09 08:30:00;309.8;268.4;12.6;7.18
2025-06-09 08:35:00;340.6;273.4;12.82;5.66
2025-06-09 08:40:00;379;277;12.8;7.84
2025-06-09 08:45:00;339;284.8;12.84;6.14
2025-06-09 08:50:00;316;275.8;12.96;6.72
2025-06-09 08:55:00;262.8;232;12.92;6.26
2025-06-09 09:00:00;220.8;172.6;12.72;6.84
2025-06-09 09:05:00;139.8;138.2;12.58;6.7
2025-06-09 09:10:00;353.6;260.6;12.54;6.32
2025-06-09 09:15:00;513.8;315.4;12.74;6.2
2025-06-09 09:20:00;524.4;327;12.82;6.66
2025-06-09 09:25:00;513.4;337;12.98;9.7
2025-06-09 09:30:00;559.4;338.6;13;6.22
2025-06-09 09:35:00;554.2;359.4;13.38;5.02
2025-06-09 09:40:00;488.2;345.6;13.56;6.08
2025-06-09 09:45:00;336;316.2;13.64;7.04
2025-06-09 09:50:00;365.6;297.6;13.62;7.46
2025-06-09 09:55:00;512.8;335.8;13.48;4.74
2025-06-09 10:00:00;235.2;230.8;13.72;4.58
2025-06-09 10:05:00;175.4;171.6;13.56;6.56
2025-06-09 10:10:00;403;329.2;13.46;7.84
2025-06-09 10:15:00;394.6;358.2;13.72;6.88
2025-06-09 10:20:00;285.2;267.2;13.82;7.78
2025-06-09 10:25:00;161.4;163.6;13.78;6.2
2025-06-09 10:30:00;123;125.4;13.64;5.7
2025-06-09 10:35:00;133.6;137.2;13.28;6.36
2025-06-09 10:40:00;373.4;348;12.86;6.46
2025-06-09 10:45:00;365.8;347.8;13.02;5.22
2025-06-09 10:50:00;276.4;275.6;13.1;8.32
2025-06-09 10:55:00;226.6;224.6;13.2;7.98
2025-06-09 11:00:00;131.4;129.8;13.28;5.7
2025-06-09 11:05:00;122.4;122.8;13.2;6.88
2025-06-09 11:10:00;195.4;198.6;13.28;6.34
2025-06-09 11:15:00;262.8;263.4;13.44;6.9
2025-06-09 11:20:00;393.4;386;13.8;5.26
2025-06-09 11:25:00;303;302.4;14.08;5.6
2025-06-09 11:30:00;270.8;268.2;14.14;7.1
2025-06-09 11:35:00;265.6;266.4;13.92;6.56
2025-06-09 11:40:00;406.6;393.4;14;6.96
2025-06-09 11:45:00;444.8;424;14.04;7.08
2025-06-09 11:50:00;379.6;375;14.08;5.84
2025-06-09 11:55:00;405.2;396;14.28;7.32
2025-06-09 12:00:00;397.8;391;14.36;7.48
2025-06-09 12:05:00;384.4;373.4;14.3;7.06
2025-06-09 12:10:00;528;482.2;14.36;6.62
2025-06-09 12:15:00;533.8;490.8;14.74;7.02
2025-06-09 12:20:00;860.2;488.4;14.94;5.38
2025-06-09 12:25:00;694.4;490.8;15.26;7.12
2025-06-09 12:30:00;490.6;437;15.08;9.02
2025-06-09 12:35:00;702.4;486.6;14.96;8.18
2025-06-09 12:40:00;511;396.4;15.22;6.72
2025-06-09 12:45:00;511.6;386;15.34;6.16
2025-06-09 12:50:00;501.8;377.8;15.28;4.06
2025-06-09 12:55:00;653.4;386;15.4;7.46
2025-06-09 13:00:00;417;375;15.58;8.58
2025-06-09 13:05:00;623;433.6;15.5;9.22
2025-06-09 13:10:00;865.8;454.4;15.76;6.68
2025-06-09 13:15:00;842.2;488.6;16.18;7.42
2025-06-09 13:20:00;962.2;513.8;16.3;6.78
2025-06-09 13:25:00;858.8;464.8;16.22;7.34
2025-06-09 13:30:00;640;493.8;16.36;5.72
2025-06-09 13:35:00;530.2;434.4;16.56;9
2025-06-09 13:40:00;319.6;310.6;15.96;9.84
2025-06-09 13:45:00;238.8;233.4;15.7;7.54
2025-06-09 13:50:00;364;304;15.6;6.74
2025-06-09 13:55:00;726.8;393;15.84;6.46
2025-06-09 14:00:00;775.6;352;16.32;4.7
2025-06-09 14:05:00;543;396.6;16.74;5.24
2025-06-09 14:10:00;273.4;271.2;16.66;9.36
2025-06-09 14:15:00;187.2;186.2;16.22;6.4
2025-06-09 14:20:00;189.6;188.4;16.02;5.6
2025-06-09 14:25:00;323.4;278.8;16.02;8.68
2025-06-09 14:30:00;269.2;269.8;16.22;7.06
2025-06-09 14:35:00;650.6;367.8;16.56;7.36
2025-06-09 14:40:00;851;408.2;17.08;5.34
2025-06-09 14:45:00;764.6;373.6;17.56;6.1
2025-06-09 14:50:00;685;387.8;17.48;5.74
2025-06-09 14:55:00;744;369.6;17.26;9.08
2025-06-09 15:00:00;708;355.2;17.44;6.98
2025-06-09 15:05:00;561.2;378.2;17.44;4.76
2025-06-09 15:10:00;564.6;376.2;17.48;7.12
2025-06-09 15:15:00;403.4;317.6;17.24;6.78
2025-06-09 15:20:00;458.6;339.2;17.04;6.14
2025-06-09 15:25:00;695.2;395.6;17.3;7.8
2025-06-09 15:30:00;621;363.6;17.66;5.76
2025-06-09 15:35:00;744.6;327.4;17.84;4.9
2025-06-09 15:40:00;603;322.2;17.9;7.2
2025-06-09 15:45:00;654.8;351;17.8;5.44
2025-06-09 15:50:00;501.8;357.4;18.12;7.44
2025-06-09 15:55:00;518.2;344.8;18.14;4.76
2025-06-09 16:00:00;296.6;294.8;17.98;6.24
2025-06-09 16:05:00;672.8;327;17.86;8.18
2025-06-09 16:10:00;593.4;318;17.86;7.24
2025-06-09 16:15:00;453.6;284;17.88;5.8
2025-06-09 16:20:00;510.6;292.6;17.82;5.4
2025-06-09 16:25:00;396.4;304.2;17.92;7.2
2025-06-09 16:30:00;519.8;303;17.86;4.32
2025-06-09 16:35:00;269;259.8;18.2;6.94
2025-06-09 16:40:00;531.4;263.6;18.18;3.7
2025-06-09 16:45:00;617.8;254;18.64;4.12
2025-06-09 16:50:00;546.8;254.2;18.7;5.42
2025-06-09 16:55:00;594.8;243.8;18.42;4.44
2025-06-09 17:00:00;555.4;243.6;18.72;6.52
2025-06-09 17:05:00;245.8;209.4;18.5;4.6
2025-06-09 17:10:00;236.2;207.2;18.06;3.3
2025-06-09 17:15:00;401.2;235.6;18.14;5.98
2025-06-09 17:20:00;185.6;177.8;18;5.14
2025-06-09 17:25:00;186.8;173.8;17.82;4.3
2025-06-09 17:30:00;267.4;212.2;17.76;4.7
2025-06-09 17:35:00;348;234.4;18.02;6.12
2025-06-09 17:40:00;336.6;207.8;18.04;5.68
2025-06-09 17:45:00;296.6;183.8;18.34;3.62
2025-06-09 17:50:00;292.2;201.6;18.22;5.04
2025-06-09 17:55:00;265.2;194.8;18.18;4.96
2025-06-09 18:00:00;234.8;189.6;18.1;4.82
2025-06-09 18:05:00;394.8;201;18.3;4.26
2025-06-09 18:10:00;231;175.4;18.74;3.92
2025-06-09 18:15:00;166.6;140.4;18.52;3.92
2025-06-09 18:20:00;159.2;155.8;18.28;5.08
2025-06-09 18:25:00;172.2;171.2;18.08;3.7
2025-06-09 18:30:00;225.8;181.8;18.02;5.26
2025-06-09 18:35:00;335;177.4;18.34;4.56
2025-06-09 18:40:00;295.8;148;18.46;4.16
2025-06-09 18:45:00;129;127.6;18.38;4.54
2025-06-09 18:50:00;134.4;126.6;18.14;3.46
2025-06-09 18:55:00;134.4;133.6;18.04;4.16
2025-06-09 19:00:00;134.6;124;17.9;4.22
2025-06-09 19:05:00;230.8;127.4;18.06;5.18
2025-06-09 19:10:00;122.2;121.4;18.22;4
2025-06-09 19:15:00;122.8;100.6;18.1;5.5
2025-06-09 19:20:00;179.8;99.2;18.08;3.12
2025-06-09 19:25:00;176;107;18.22;4.18
2025-06-09 19:30:00;170.2;104.4;18.5;3.46
2025-06-09 19:35:00;159;98.8;18.42;4.88
2025-06-09 19:40:00;144.4;89.2;18.44;3.92
2025-06-09 19:45:00;125.8;79.2;18.34;4.6
2025-06-09 19:50:00;113.4;72.4;18.2;3.24
2025-06-09 19:55:00;100.6;66.6;18.14;5.32
2025-06-09 20:00:00;89.8;60.6;18.04;3.42
2025-06-09 20:05:00;79.8;56.4;17.94;3.86
2025-06-09 20:10:00;71.4;52.8;17.82;4.06
2025-06-09 20:15:00;64.6;48.8;17.7;3.92
2025-06-09 20:20:00;55.4;44.6;17.6;4.16
2025-06-09 20:25:00;45.4;40;17.46;4.66
2025-06-09 20:30:00;42;35;17.34;3.16
2025-06-09 20:35:00;36;30.6;17.3;3.24
2025-06-09 20:40:00;32.4;29.2;17.2;2.54
2025-06-09 20:45:00;27.4;25.4;17.12;2.1
2025-06-09 20:50:00;21.4;20;17;1.92
2025-06-09 20:55:00;16;15;16.92;1.58
2025-06-09 21:00:00;12;10.8;16.84;1.98
2025-06-09 21:05:00;8.8;8.2;16.68;1.78
2025-06-09 21:10:00;6.2;5.6;16.54;2.02
2025-06-09 21:15:00;4.2;3.2;16.42;2
2025-06-09 21:20:00;2.2;1.4;16.32;1.98
2025-06-09 21:25:00;0;0;16.3;2.3
2025-06-09 21:30:00;0;0;16.26;1.94
2025-06-09 21:35:00;0;0;16.2;2.08
2025-06-09 21:40:00;0;0;16.12;2.04
2025-06-09 21:45:00;0;0;16.04;1.92
2025-06-09 21:50:00;0;0;15.94;1.78
2025-06-09 21:55:00;0;0;15.94;1.46
2025-06-09 22:00:00;0;0;16.08;1.76
2025-06-09 22:05:00;0;0;16.2;1.58
2025-06-09 22:10:00;0;0;15.98;1.72
2025-06-09 22:15:00;0;0;15.6;1.42
2025-06-09 22:20:00;0;0;15.34;1.88
2025-06-09 22:25:00;0;0;15.2;2.36
2025-06-09 22:30:00;0;0;15.1;2.22
2025-06-09 22:35:00;0;0;15.04;2.02
2025-06-09 22:40:00;0;0;14.98;1.86
2025-06-09 22:45:00;0;0;14.88;2.22
2025-06-09 22:50:00;0;0;14.76;2.54
2025-06-09 22:55:00;0;0;14.6;2.44
2025-06-09 23:00:00;0;0;14.5;2.24
2025-06-09 23:05:00;0;0;14.46;2.54
2025-06-09 23:10:00;0;0;14.34;2.54
2025-06-09 23:15:00;0;0;14.22;1.88
2025-06-09 23:20:00;0;0;14.18;2.42
2025-06-09 23:25:00;0;0;14.1;2.02
2025-06-09 23:30:00;0;0;14.02;1.96
2025-06-09 23:35:00;0;0;13.96;1.92
2025-06-09 23:40:00;0;0;13.86;2.16
2025-06-09 23:45:00;0;0;13.76;2.86
2025-06-09 23:50:00;0;0;13.7;2.58
2025-06-09 23:55:00;0;0;13.72;2.2
2025-06-10 00:00:00;0;0;13.74;1.8
2025-06-10 00:05:00;0;0;13.62;2.14
2025-06-10 00:10:00;0;0;13.52;2.32
2025-06-10 00:15:00;0;0;13.38;2.16
2025-06-10 00:20:00;0;0;13.3;2.16
2025-06-10 00:25:00;0;0;13.2;2.56
2025-06-10 00:30:00;0;0;13.12;2.98
2025-06-10 00:35:00;0;0;13.06;2.14
2025-06-10 00:40:00;0;0;13;2.02
2025-06-10 00:45:00;0;0;13.1;2.3
2025-06-10 00:50:00;0;0;13.02;2.52
2025-06-10 00:55:00;0;0;12.9;2.8
2025-06-10 01:00:00;0;0;12.84;2.72
2025-06-10 01:05:00;0;0;12.8;2.7
2025-06-10 01:10:00;0;0;12.7;2.76
2025-06-10 01:15:00;0;0;12.62;2.76
2025-06-10 01:20:00;0;0;12.6;2.84
2025-06-10 01:25:00;0;0;12.52;3.04
2025-06-10 01:30:00;0;0;12.42;2.5
2025-06-10 01:35:00;0;0;12.4;2.46
2025-06-10 01:40:00;0;0;12.4;2.58
2025-06-10 01:45:00;0;0;12.36;2.92
2025-06-10 01:50:00;0;0;12.38;2.84
2025-06-10 01:55:00;0;0;12.38;3.24
2025-06-10 02:00:00;0;0;12.4;3.04
2025-06-10 02:05:00;0;0;12.4;3.1
2025-06-10 02:10:00;0;0;12.4;2.76
2025-06-10 02:15:00;0;0;12.4;2.56
2025-06-10 02:20:00;0;0;12.34;2.32
2025-06-10 02:25:00;0;0;12.28;2.3
2025-06-10 02:30:00;0;0;12.2;2.26
2025-06-10 02:35:00;0;0;12.24;1.96
2025-06-10 02:40:00;0;0;12.26;2.18
2025-06-10 02:45:00;0;0;12.34;1.84
2025-06-10 02:50:00;0;0;12.16;1.76
2025-06-10 02:55:00;0;0;12.04;1.98
2025-06-10 03:00:00;0;0;12;1.98
2025-06-10 03:05:00;0;0;12;1.78
2025-06-10 03:10:00;0;0;12;1.36
